ProductID	xLocation	yLocation
407433	12.2	0
407434	10.4	14
407437	10.4	14
407438	10.4	14
407439	10.4	14
407442	10.4	14
407444	10.4	14
407445	10.4	14
407451	6.2	4
407461	8.2	6
407467	8.4	6
407468	8.6	6
407472	8.6	6
407474	10.6	12
407477	6.2	14
407711	17	18
407772	32	0
408103	14.4	8
408104	12.4	4
408109	6.6	8
408110	6	4
408111	10.2	4
408145	8	4
408161	8.2	4
408174	8.2	4
408191	10	4
408220	6	4
408221	10	4
408222	10	4
408223	10.2	4
408224	8	4
408225	8.4	4
408226	10.2	4
408241	6.2	4
408271	8.4	4
408284	10.2	4
408295	8	4
408297	6.2	4
408317	8.4	4
408418	10.2	4
408423	8.4	4
408427	8.4	4
408428	8.4	4
408451	8	4
408458	8.4	4
408459	8.4	4
408465	6.2	4
408466	10.2	4
408467	10.2	4
408595	12.2	0
408596	8	4
408599	8.6	12
408600	10.2	4
408603	8.6	12
408604	10.42	4
408605	8.68	4
408606	12.4	4
408613	10.44	4
408614	10.44	4
408623	10.42	4
408629	10.42	4
408631	10.42	4
408634	12.4	4
408635	10.42	4
408636	10.4	4
408641	10.4	4
408643	10.42	4
408644	10.44	4
408645	12.4	4
408646	10.4	4
408648	12.6	4
408649	10.44	4
408651	10.42	4
408652	10.44	4
408654	10.42	4
408655	10.44	4
408659	10.4	4
408661	10.42	4
408662	10.44	4
408663	10.42	4
408703	12.6	4
408704	10.44	4
408705	10.42	4
408706	10.44	4
408707	10.42	4
408708	10.4	4
408709	10.42	4
408711	10.4	4
408715	12.6	4
408716	10.42	4
408717	10.4	4
408718	12.8	4
408724	10.42	4
408726	10.42	4
408729	10.4	4
408730	10.4	4
408736	10.42	4
408737	10.44	4
408743	10.4	4
408748	8.64	4
408754	8.68	4
408756	8.68	4
408761	12.4	4
408765	8.68	4
408767	8.68	4
408771	8.66	4
408775	8.7	4
408783	10.4	4
408789	8.7	4
408793	10.62	4
408794	10.62	4
408797	8.4	4
408800	10.6	4
408802	10.4	4
408803	10.2	4
408820	10.46	4
408830	10.46	4
408834	10.46	4
408837	10.46	4
408840	10.46	4
408843	10.46	4
408849	10.46	4
408871	10.44	4
408878	10.4	4
408881	10.48	4
408925	10.4	4
408929	10.42	4
408948	10.42	4
408951	10.46	4
408964	10.2	4
408969	10.44	4
408973	10.48	4
408974	10.4	4
408981	10.48	4
408983	10.48	4
408985	10.48	4
408988	10.48	4
408992	10.48	4
408999	10.48	4
409001	10.48	4
409003	12.4	4
409004	10.48	4
409005	10.48	4
409007	10.42	4
409016	10.48	4
409018	10.46	4
409019	10.44	4
409022	10.48	4
409024	10.48	4
409025	10.48	4
409028	12.6	4
409030	10.48	4
409031	10.4	4
409032	10.48	4
409033	10.48	4
409034	10.48	4
409072	10.2	12
409073	10.44	4
409077	12.4	4
409087	12.8	4
409088	10.44	4
409089	10.44	4
409094	10.42	4
409096	10.48	4
409104	10.42	4
409105	10.48	4
409108	12.8	4
409109	10.48	4
409112	10.46	4
409116	10.48	4
409117	10.48	4
409118	10.42	4
409124	10.48	4
409126	10.4	4
409131	10.44	4
409139	10.4	4
409159	12.8	4
409174	8.6	4
409181	12.8	4
409183	10.4	4
409187	8.6	4
409195	12.4	4
409199	10.4	4
409209	12.4	4
409210	12.8	4
409214	10.4	4
409218	12.4	4
409219	10.6	4
409224	12.8	4
409226	10.2	4
409241	8.6	4
409243	6.2	4
409252	10.4	4
409263	10.4	4
409285	10.4	4
409288	10.4	4
409316	10.4	4
409325	20.2	2
409326	20	2
409328	8.2	6
409329	14	4
409330	14	4
409331	16	4
409332	14	4
409333	14	4
409334	16	4
409338	14	4
409339	14	4
409340	16	4
409345	14	4
409346	14	4
409347	14	4
409348	16	4
409349	14	4
409351	14	4
409352	16	4
409354	14.2	4
409357	14	4
409359	16	4
409361	14.2	4
409362	14.2	4
409363	14.2	4
409365	14	4
409366	14.2	4
409367	14	4
409369	16	4
409371	14	4
409372	16	4
409380	16	4
409381	14.2	4
409382	8.2	4
409383	14.2	4
409386	16	4
409388	14.2	4
409390	16.2	4
409391	14.2	4
409392	2.2	4
409394	14.2	4
409395	14	4
409398	16	4
409403	14.2	4
409404	14.2	4
409406	14	2
409407	14	2
409408	6	16
409409	27.98	18
409410	27.98	18
409420	14	4
409463	1	4
409466	14	4
409468	2.4	4
409478	1	4
409486	2.4	4
409491	1	4
409524	14	8
409528	8.2	8
409529	6.6	8
409530	10.4	8
409531	10.2	8
409536	10.4	12
409539	10.2	12
409540	10.4	12
409543	10.4	12
409560	10.8	14
409561	10.4	14
409562	10.4	14
409565	10.2	12
409568	10.4	12
409571	10.4	12
409583	10.4	12
409611	10.4	12
409624	10.4	12
409634	10.4	12
409666	10.4	12
409668	10.4	12
409672	10.4	12
409688	12	18
409700	10.4	12
409790	10.4	8
409791	20.4	14
409802	10.4	14
409803	18.6	14
409832	6.4	6
409842	12.6	6
409858	6.4	6
409861	12.2	0
409869	20.4	10
409871	14.4	0
409953	1	4
409956	14	4
409961	14	4
409964	1	4
409972	2.4	4
409977	2.4	4
409980	1	4
409981	1	4
409995	14.6	8
409999	10.2	12
410000	10.6	16
410001	6.2	4
410014	14.4	0
410017	22	0
410020	16.2	0
410023	22.4	0
410024	18	0
410025	22	0
410150	18.4	14
410152	14	2
410199	12.2	0
410213	6	6
410299	18.4	14
410300	10.2	8
410302	14.6	6
410305	10.6	6
410370	7.4	8
410371	7.4	8
410403	1	4
410444	18.4	14
410447	8.4	4
410644	7.4	8
410659	7.4	8
410739	7.4	8
410792	6.4	6
410798	18.4	14
410800	16.6	8
410804	16.2	8
410902	16	8
410922	16	8
410926	16.2	8
410940	16.2	8
410945	16.2	8
410955	16	8
411027	16.2	8
411048	16.2	8
411053	16.2	8
411054	16.2	8
411166	14.2	8
411168	14.2	8
411172	14.2	8
411176	14.2	8
411185	14.2	8
411186	4.2	4
411195	16.4	8
411199	27.98	18
411201	18	10
411204	20.4	8
411205	8.6	12
411207	8	4
411233	14.6	12
411257	12.8	12
411262	12.8	12
411298	12.8	12
411390	12.6	12
411581	6.2	4
411695	6	12
411701	10	12
411703	28	0
411758	10	12
411770	2.4	4
411859	8	12
411860	8	12
411871	2.2	4
415473	8.4	14
415475	8.64	10
415477	18.4	14
415478	18.4	14
415479	18.4	14
415480	18.6	14
415481	16.2	8
415485	16.2	8
415486	16.2	8
415487	18.6	10
415490	8.64	10
415495	10.4	12
415549	14	12
415574	12.4	8
415680	16	6
415700	2	16
415703	16	6
415845	16	6
416189	14.4	14
416369	8.8	6
416376	16.8	8
416382	16.6	8
416383	16.4	8
416384	16.8	8
416385	16.6	8
416391	16.2	8
416392	16.8	8
416393	16.4	8
416397	16.2	8
416405	14.4	14
416406	4.2	4
416450	12.4	14
416453	12.4	14
416455	6.6	8
416456	4.2	4
416457	4.2	4
416458	12.4	14
416486	12.4	14
416487	12.4	14
416490	12.4	14
416492	12.4	14
416493	12.4	14
416494	12.4	14
416536	12.2	14
416537	12.2	14
416541	6.2	4
416621	14.2	14
416622	14.2	14
416625	12.4	14
416626	12.4	14
416636	12.6	14
416640	8.2	6
416653	14.2	14
416661	14.2	14
416662	14.2	14
416663	14	14
416693	12.4	14
416694	12.4	14
416697	12.4	14
416698	12.4	14
416699	12.6	14
416707	14.2	14
416725	12.2	14
416729	14.2	14
416730	14.4	14
416737	12.2	14
416738	12.4	14
416739	12.4	14
416740	14	14
416759	14.2	14
416766	12.6	14
416769	12.2	14
416771	12.2	14
416786	12.2	14
416791	12.4	14
416794	12.6	14
416795	7	12
416796	8.2	4
416798	10.8	14
416799	6	12
416800	12.4	4
416818	10.8	14
416846	14.4	14
421838	6.6	14
421839	6.2	14
421841	10.6	8
421846	19	8
421850	20.2	8
421869	18.6	14
421872	10.6	8
421873	20	8
421874	4.4	4
421875	10.6	8
421886	6	8
421901	18.4	14
421906	6.4	14
421907	6	8
421911	6	8
421932	6.2	14
421950	10.6	8
421961	8.4	6
421962	8.4	6
421968	10	14
421969	10	14
421986	6	8
421994	6	8
421999	6	8
422000	6	8
422001	6.8	12
422003	6	8
422006	6	8
422008	8.4	6
422009	8.4	6
422011	10.4	6
422161	20.2	8
422207	6.6	12
422246	8.2	12
422401	18	10
422404	18	10
422408	18	10
422432	18	10
422465	16.2	4
422467	18	10
422472	18	10
422474	18	10
422478	18	10
422479	18	10
422480	18	10
422518	18	10
422546	18	10
422571	18	10
422572	18	10
422576	18	10
422614	18	10
422637	14.4	10
422638	14.4	10
422646	14.4	10
422649	14.6	10
422650	14.4	10
422653	14.4	10
422655	14.4	10
422656	18	10
422657	14.4	10
422659	14.6	10
422682	14.4	10
422697	20.8	6
422701	20.8	6
422702	20.8	6
422703	20.8	6
422704	20.8	6
422722	21	6
422764	16.6	6
422765	16.8	6
422766	16.6	6
422774	21	6
422775	20.8	6
422777	21	6
422788	21.2	6
422803	20.8	6
422805	20.6	6
422807	17.2	6
422812	21	6
422814	20.8	6
422839	17.2	6
422851	8	6
422888	20	6
422992	10.4	12
423001	16.8	6
423355	18.6	14
423800	16.8	6
424207	10.6	10
424232	8.2	6
424233	10.4	12
424235	10.4	12
424236	2.2	4
424237	10.4	12
424238	10.4	12
424323	12.6	12
424332	12.6	12
424334	12.6	12
424398	14.2	8
424399	20.4	8
424603	20.2	10
424883	8.4	6
424884	8.8	14
424887	14.4	6
424888	20.4	8
424889	12.6	6
424891	14.8	6
424892	10.8	6
424893	12.6	6
424894	14	8
425222	10	8
425836	10.4	8
426290	6.4	14
426455	10.4	8
426515	10.2	8
426752	10.2	8
426934	10	8
426936	10.2	8
426955	10	8
427185	10.4	8
427229	10	8
427230	10.2	8
427318	10.2	8
427335	10.4	8
427755	10.4	8
427802	10.4	8
427828	10	8
427910	10.4	8
430034	6.8	8
430036	6.8	8
436001	6.8	8
436652	6.8	8
437863	6.6	8
443055	6.8	8
443319	6.8	8
443527	6	4
443795	12	14
444562	12.2	0
444595	12.2	0
446343	12	14
447493	18.2	10
448775	12	8
448806	18.4	14
448844	10.2	14
449130	16	16
449288	16.4	2
449551	12	14
449998	18.2	14
450158	8.2	6
450510	12.2	0
450590	2.2	4
450609	6.2	4
450626	10.4	14
451072	14.4	14
451150	10.2	4
452045	2.2	4
452231	2.2	4
452627	2.2	4
453333	8.62	10
453338	8.4	8
453339	8.4	8
453340	8.4	8
453341	8.4	8
453342	8.4	8
453344	8.4	8
453348	8.4	8
453350	2.4	4
453352	12.4	6
453354	12.4	6
453355	16.2	10
455652	10.6	14
455661	10.6	14
458569	8.4	10
465905	8.4	10
465911	8.4	10
466934	18	10
466947	14.6	6
467089	10.2	14
467092	8	8
467093	7.2	14
467095	8.6	6
467160	10.6	12
467161	18.2	14
467163	14.4	14
467165	11.2	16
467166	6.4	14
467178	8.4	14
467179	7	12
467182	24.2	20
467183	10.8	14
467189	18	0
467193	6.6	6
467194	6.6	6
467809	2	4
467811	2	4
467817	20.2	12
467823	6.4	8
467824	32	0
467825	32	0
467826	6.6	12
467827	20.8	12
467828	14.4	10
467829	1	4
467830	14.8	8
467845	8	8
467860	32	0
467867	14.6	10
467868	20	10
467874	12.8	6
467877	6.6	8
467879	18.4	14
467886	18.8	4
467887	17	4
467954	14.8	12
467956	18.4	14
467967	14.6	6
467981	18.2	6
468034	14.2	6
468045	14.8	8
468068	14.4	6
468138	18.6	6
468179	14.2	10
468182	14.4	10
468183	10.6	12
468184	10.2	12
468185	10.2	12
468189	14.6	6
468191	15	6
468214	16.6	6
468230	14.8	6
468232	16.6	6
468253	14	6
468702	10.4	12
468707	14	2
468712	10	4
468737	16.4	2
468750	14.4	6
468752	14.4	6
468753	14.4	6
468765	8.2	14
468766	10	12
468767	10.6	8
468768	8	6
468769	10	8
468770	12.2	10
468774	12.2	10
468777	12.2	10
468779	12.2	10
468780	12.4	10
468784	12.2	10
468788	12.2	10
468792	12.2	10
468799	4.2	4
468807	12.2	10
468810	12.2	10
468811	12.2	10
468814	12.2	10
468823	12.2	10
468825	12.2	10
468828	12.2	10
468839	12.2	10
468842	12.2	10
468853	14.6	10
468859	12.2	10
468958	8.62	10
468959	10.2	16
468962	8.6	12
468964	10.4	8
468965	4.4	4
468966	8.8	8
468968	20.6	10
468969	18	18
468970	18	18
468971	18	18
468972	18	18
468973	18	18
468976	14	12
468977	12.2	14
468978	14	4
468980	10.2	8
468981	16.4	6
468982	8.6	12
468988	6.4	6
468989	6.4	6
468993	6.2	6
468995	6.8	6
468996	6.8	6
468999	10	6
469001	6.8	6
469011	11	6
469013	6.4	6
469014	6.4	6
469015	6	6
469045	14.4	14
469056	6.8	6
469062	12.2	0
469265	6.6	6
472346	6.2	6
472350	6.8	6
472355	6.8	6
472378	6.2	6
472382	6.8	6
472471	6.6	6
472496	6.2	6
472566	8	14
472568	8.2	0
472592	8	14
472600	8	14
472607	6.2	6
472610	6.2	6
472616	6.2	6
472835	6.2	6
472905	6.4	6
472918	6.4	6
472925	6.4	6
472927	6.4	6
472928	6.4	6
472929	6.4	6
472930	6.4	6
472931	6.4	6
472932	6.4	6
472933	6.4	6
472934	6.4	6
472935	6.4	6
472946	6.4	6
472947	6.4	6
472948	6.4	6
472949	6.4	6
472950	6.4	6
472951	6.4	6
472952	6.4	6
472954	6.4	6
472955	6.4	6
472956	6.4	6
472958	6.4	6
472960	6.4	6
472961	6.4	6
472974	6.4	6
472977	6.4	6
472987	6.4	6
472989	6.4	6
472991	6.4	6
472992	6.4	6
472998	8.8	14
473052	6.4	6
473061	6.4	6
473077	6.2	6
473219	6.4	14
473224	6.2	8
473268	6.4	6
473356	6.4	6
473439	6.8	6
473541	14.2	14
473561	14	12
473565	14	12
473577	18	12
473580	14.2	14
473583	30	0
473586	14	12
473590	14	12
473594	14	12
473598	14	12
473601	18	12
473603	28	0
473605	30	0
473607	16	12
473618	6.4	14
473622	8.6	14
473635	8.4	14
473636	12.4	14
473646	16	12
473655	10.6	12
473657	10.6	14
473659	8.66	10
473660	8	8
473663	10.4	6
473667	8	8
473668	8	8
473670	8	14
473671	10.2	14
473673	8	14
473677	20.4	14
473678	8.4	6
473679	8.2	6
473680	20.4	14
473681	20.4	14
473692	10.6	14
473695	10.4	14
473706	9.2	12
473707	9.2	12
473709	10.8	14
473710	10.6	14
473711	10.8	14
473712	10.6	14
473713	10.6	14
473714	10.8	14
473715	10.6	14
473716	10.6	14
473717	10.6	14
473720	8.4	6
473723	8.4	6
473728	8.4	6
473732	18.2	12
473798	8.6	6
473802	6	12
473822	8.2	6
473824	18.6	14
473825	18.6	14
473829	10.8	10
473831	12	6
473836	12.6	6
473837	12	6
473840	12.2	6
473846	12.4	6
473848	12.2	6
473849	12.4	6
473856	12.4	6
473857	12.4	6
473860	12.4	6
473863	6.4	8
473866	12.4	6
473867	12.6	6
473871	12.4	6
473886	8.6	8
473896	4.2	4
473897	14	6
473898	14	6
473922	12.8	8
473934	12.6	12
473935	2.2	4
473945	6.2	4
473949	12.8	12
473960	2.2	4
473967	10.6	12
473982	4.2	4
473984	10.2	12
473985	4.2	4
473988	4.2	4
473991	6.4	4
473996	12.2	0
474002	4.2	4
474006	4.4	4
474007	4.4	4
474025	10.6	12
474035	10.6	12
474037	2.2	4
474039	10.2	12
474042	10.6	12
474125	10.6	12
474132	10.6	12
474134	12.2	0
474138	10	12
474153	4.4	4
474186	4.4	4
474212	12.4	4
474230	2.4	4
474231	14	4
474249	1	4
474260	6.4	4
474278	2.4	4
474286	1	4
474299	12.4	4
474311	12.4	4
474318	2.4	4
474323	12.4	4
474348	1	4
474362	1	4
474364	1	4
474367	1	4
474370	1	4
474375	12.4	4
474420	4.2	4
474422	4.2	4
474423	10.2	4
474426	10.2	4
474428	4.2	4
474449	8.4	4
474450	6.2	4
474452	6.2	4
474490	8.2	4
474491	2.4	4
474492	2.4	4
474493	4.4	4
474521	4.2	4
474522	12.2	0
474524	12.2	4
474526	8	4
474530	6.2	4
474541	10.2	4
474562	8.2	4
474563	6	4
474593	6.4	4
474650	8	4
474651	4.2	4
474660	6.2	4
474666	8.2	4
474670	10.4	4
474691	6.4	4
474716	10.4	4
474722	10.2	4
474727	8.6	8
474728	2.4	0
474730	12.2	0
474731	8	8
474736	2.2	4
474738	10	8
474741	8.6	8
474743	6.6	8
474746	8.6	8
474802	10	8
474825	8.6	8
474826	8.6	8
474828	8.6	8
474830	8.6	8
474835	8.6	8
474867	12.2	0
474975	16.4	8
474978	16.2	8
474981	16	8
474995	16.6	8
474996	14.4	8
474999	14	8
475001	16.2	8
475004	16.2	8
475006	16.2	8
475008	16.2	8
475011	16.6	8
475012	16.6	8
475013	16.6	8
475015	16.6	8
475021	16.4	8
475032	12.2	8
475034	16	8
475036	16	8
475038	12.6	8
475039	20.6	8
475040	16.8	8
475041	16.8	8
475043	16.8	8
475044	16	8
475045	16	8
475047	16.2	8
475048	16.6	8
475049	16.4	8
475050	16.2	8
475051	16	8
475052	16.4	8
475055	16	8
475056	16	8
475057	16.4	8
475058	16.4	8
475059	16.4	8
475060	16.4	8
475061	16	8
475063	16.2	8
475064	16.4	8
475065	16.2	8
475066	8.2	6
475067	8.2	8
475069	8.6	8
475070	6.2	6
475071	16.4	8
475073	16.6	8
475074	16.8	8
475075	16.2	8
475076	12.2	8
475077	14.4	8
475078	16	8
475079	16.2	8
475083	16.6	8
475085	16.6	8
475086	10.2	10
475087	16.2	8
475088	16.2	8
475092	6.6	8
475094	16.6	8
475095	16	8
475096	16.4	8
475108	16.8	8
475110	16.6	8
475111	16.6	8
475112	16.6	8
475113	16.6	8
475114	14	8
475115	14	8
475116	16.6	8
475117	14	8
475118	16.4	8
475119	14.4	8
475120	12.2	0
475124	16.2	8
475125	16	8
475126	16.2	8
475131	8.2	8
475132	8.2	8
475133	8.4	6
475137	16	8
475140	12.2	8
475143	12.2	8
475144	12.2	8
475147	12.2	0
475148	16	8
475149	12	8
475150	12.2	8
475151	12.2	8
475153	16.6	8
475155	12.2	8
475156	12.2	8
475157	16	8
475158	12	8
475162	12	8
475163	14.8	8
475166	16.4	8
475167	16.2	8
475168	16.4	8
475169	10.2	8
475176	16.6	8
475180	12.2	0
475187	16.2	8
475197	6.8	8
475199	16.2	8
475200	6.8	8
475206	16.4	8
475208	1	4
475221	6.6	8
475224	2.4	4
475237	4.4	4
475248	2.4	4
475258	6.6	8
475263	6.4	8
475267	6.6	8
475280	6.4	8
475282	2.2	4
475283	6.6	8
475286	6.4	8
475293	6.4	8
475297	10	4
475300	6.4	8
475302	6.6	8
475322	16.4	8
475334	2.4	4
475361	10	8
475382	12.2	0
475383	18	14
475385	12	16
475409	18	14
475492	18	14
475505	18.2	2
475508	10.4	4
475511	20.4	0
475528	2.4	4
475531	6.4	6
475532	6.4	14
475560	10	12
475563	12.8	12
475565	12.8	12
475566	12.6	12
475570	10.2	14
475573	1	4
475650	10.2	14
475688	18	10
475725	18	10
476188	18	10
476190	18	10
476202	18	10
476212	18	10
476221	18.2	10
476235	20.6	10
476259	18.6	10
476288	6.2	10
476296	2.2	4
476303	18.2	10
476335	18	10
476338	17	10
476373	14.8	8
476428	16.6	10
476430	17	10
476483	6.2	6
476518	16.6	10
476601	17	10
476604	6.4	14
476624	17.2	10
476647	16.6	10
476667	17	10
476683	10.4	8
476871	20	14
476883	10.2	10
476932	2.4	16
476963	2	0
477077	6.2	4
477221	4.2	4
477289	14	14
477298	12.2	4
477327	8	4
477330	12.2	0
477378	12.2	0
477379	20	16
477453	14.6	6
477454	20	12
477719	6.2	14
477722	6.8	14
477740	8.2	6
477750	16.8	6
477805	6.4	8
477851	2.2	4
478005	8	6
478396	20	4
478397	19	6
478399	19	6
478400	19	6
478406	8.6	6
478407	10.4	4
478961	6.8	6
478962	18	0
478987	6.8	8
478996	6.8	8
478997	12.4	4
478998	2.4	4
479011	19	6
479014	14.6	6
479015	18.2	10
479018	10.2	6
479019	14	4
479020	12.6	10
479023	24	0
479024	24	0
479028	18	10
479104	18	10
479139	18	10
479149	18	10
479291	18	10
479376	18	10
479446	18	10
479455	20	10
479479	8.6	6
479485	18	10
479519	18	10
479595	18	10
479597	18	10
479602	18	10
479703	18	10
479799	18.2	10
479800	18.2	10
479801	18.2	10
479803	8.4	4
479806	18.2	10
479820	18.4	10
479832	18.4	10
479842	10.8	16
479843	10.8	16
479844	10.8	16
479846	10.8	16
479847	10.8	16
479848	16.8	10
479849	16.8	10
479850	6.4	4
479851	8.4	4
479852	8.4	4
480119	10.6	12
480169	10.6	12
480284	12.6	12
480292	6	12
480293	6.2	4
480302	12.2	0
480311	8.4	4
480313	4.2	4
480317	6.6	12
480320	6.2	4
480321	8.4	4
480324	24	20
480331	10	4
480334	2.2	4
480336	8.4	4
480337	4.2	4
480338	6	4
480339	2.2	4
480365	6.8	8
480367	4.4	4
480391	8	4
480392	6.2	4
480393	6.2	12
480394	18	0
480395	8.2	14
480397	8.2	14
480398	11.2	16
480401	32	0
481737	11.2	16
481738	6.4	6
481740	6.6	6
481741	6.6	6
481742	6.8	8
481743	8.4	14
481744	14	4
481745	11	14
481746	18	0
481747	18	0
481748	18	10
481749	18	10
481752	18	10
481755	10.4	6
481756	7.6	12
484172	20.2	8
484173	14.2	0
484175	16.8	10
484298	14.6	12
484316	14.8	12
484443	6	12
484513	10.4	6
484516	8.4	6
484518	10.6	6
484632	14.8	12
484633	12.6	12
484646	14.8	12
484700	10	16
484701	10.2	16
484702	10.2	16
484704	10.2	16
484705	10	16
484715	10.2	16
484736	10	16
484856	10.6	8
484857	10.6	8
484860	10	12
484863	14.2	8
484878	12.2	12
484879	4	4
484881	12.2	12
484882	10.6	12
484884	10.6	12
484898	12.2	12
484899	12.2	12
484901	12.2	12
484902	4.2	4
484907	10.6	12
484908	12.6	12
484909	10.6	12
484911	12.2	12
484912	10	12
484913	12.2	12
484915	4.2	4
484918	10.6	12
484919	4	4
484920	10	12
484926	4	4
484927	16.6	6
484928	16.6	6
484938	10.6	12
484940	4.4	4
484943	2.2	4
484954	12.6	12
484965	6.6	8
484966	16.6	6
484982	6.6	6
484983	6.8	6
484986	18	0
484991	8.4	16
484992	8.2	16
484993	12.8	12
484994	14.8	6
485070	6.4	12
485072	14.6	12
485073	16.2	8
485074	10.6	8
485075	16.6	8
485076	8.2	6
485082	8.2	6
485083	6.8	8
485087	16	4
485088	10.6	12
485091	10.6	12
485102	6.8	14
485103	8.2	12
485104	8.2	12
485105	8.8	14
485109	6.2	16
485114	8.4	12
485119	10.6	8
485184	10.6	12
485212	20.2	14
485213	20.2	14
485216	14.2	14
485217	14	14
485226	20.2	14
485231	10	14
485233	12.8	6
485239	20.6	8
485240	20.4	8
485241	8.6	6
485249	14.2	6
485259	20.8	8
485260	20.8	8
485315	16.8	8
485328	16.8	8
485392	14.8	8
485411	8.6	8
485412	10.6	8
485429	2.6	0
485467	2.6	0
485507	2.6	0
485514	2.6	0
485522	2.6	0
485595	8.4	14
485634	8.4	14
485670	8.6	14
485692	10.2	6
485693	18.2	14
485694	32	0
485695	14.8	8
485696	14.8	8
485757	12.2	0
485819	8.4	4
485827	6.2	8
485957	6.4	8
485958	6.2	8
485982	6.2	8
486017	6.2	8
486059	6.4	8
486107	6.2	8
486160	6.2	8
486161	6.2	8
486163	6.2	8
486231	6.2	8
486461	6.4	8
486496	6.6	8
486587	6	8
487008	20.4	10
487009	8.4	12
487163	1	4
487195	1	4
487201	8.2	6
487711	1	4
487714	2.2	4
487885	2.2	4
487890	2.4	4
487952	4.4	4
488161	1	4
488209	14.8	6
488256	14	14
488257	2	4
488258	10.2	14
488259	10.8	14
488260	10.8	14
488261	10.8	14
488264	10.8	14
488265	10.8	14
488266	10.8	14
488267	10.8	14
488268	10.8	14
488269	10.8	14
488270	10.8	14
488272	11.2	14
488273	11.2	14
488274	11.2	14
488275	11.2	14
488276	11.2	14
488278	11.2	14
488279	11.2	14
488280	11.2	14
488282	11.2	14
488283	11.2	14
488284	11	14
488285	11	14
488286	11	14
488287	11	14
488288	11	14
488326	11	14
488327	11	14
488328	11	14
488329	11	14
488330	11	14
488331	16.2	2
488332	10.8	14
488334	6	12
488357	8	8
488376	8	8
488380	8	8
488381	8	8
488385	8	8
488386	8	8
488387	8	8
488403	18.6	8
488428	11	8
488432	11	8
488474	11	8
488476	18.8	8
488477	11	8
488478	11	8
488479	12.4	6
488480	11	8
488483	18.6	8
488487	18.6	8
488514	18.8	8
488532	18.6	8
488534	10.8	8
488537	11.2	8
488542	11	8
488544	10	8
488545	11	8
488551	18.8	8
488554	11	8
488557	11	8
488560	18.6	8
488580	11	8
488606	19	8
488636	18.6	8
488637	11.2	8
488689	8.4	6
488786	11	8
488801	18.6	8
488807	18.8	8
488893	18.8	8
488902	11	8
488908	11	8
488932	16.2	8
488934	8.2	12
488940	2.6	0
489031	1	4
489318	12.4	4
489337	2.4	4
489358	2.4	4
489393	10.4	4
489489	14.6	6
489494	14.6	6
489554	4.2	4
489797	2.2	4
491506	12.4	4
492590	8.6	10
493012	8.2	6
493034	10.2	6
493125	14.4	14
493348	15	8
494111	8.2	6
499483	10.6	8
499508	11.2	10
499509	8.2	14
499512	16.8	4
499514	16.8	8
499515	24	20
499517	6	12
499518	8.4	10
499520	14.4	10
499521	10.6	6
499522	10.2	6
499524	14	4
499539	12.6	12
499637	10.6	12
499698	10.6	12
499699	14.4	14
499767	8.4	4
499820	10.6	12
499845	18	10
499847	18.8	14
499848	18.8	14
499849	18.8	14
499851	10.2	10
499861	6.2	4
499864	10.4	4
499867	4.2	4
499871	6.2	4
499872	4.2	4
499875	2.2	4
499877	6.2	4
499878	8	4
499883	10.6	10
499884	10.6	10
499885	14	4
499887	20	12
499888	18.4	12
499891	8.2	4
499892	8.6	6
499894	10.4	14
499896	16.4	8
499900	8.4	12
500292	8.4	14
500468	6.2	8
500649	10.6	10
500651	12	8
500653	4.2	0
500929	10.4	14
501025	6.4	14
501177	12.2	0
501178	10	14
501182	6.2	6
501183	18.2	12
501185	6.4	6
501191	6.2	6
502293	10.4	6
502950	10.4	6
503755	18.4	14
503763	10.8	10
503768	10.4	6
503776	10.2	12
504670	10.4	6
504778	10.4	6
504842	10.4	6
504937	10.4	6
505027	10.4	6
505029	10.4	6
505066	10.2	4
505694	10.4	6
506526	2.2	4
608812	10.4	6
608875	10.4	6
608950	10.4	6
608960	14	4
608961	2.2	4
608966	6.6	12
608974	12.6	8
608976	8.2	8
608977	10.2	6
608978	10.2	6
608979	12.2	6
608980	6.62	10
608982	12.6	14
608983	12.6	14
608984	10.2	6
608987	12	8
608989	20.8	6
609001	16.2	8
609003	18.6	8
609005	10.2	8
609032	10.4	12
609033	10.2	12
609130	2.8	16
609131	2.8	16
609136	12.2	14
609137	12.2	14
609159	6.4	6
609161	8.4	8
609162	8.4	8
609163	14.8	8
609164	6.4	6
609166	8	8
609167	8	8
609169	8.2	8
609171	8.4	8
609176	8.4	8
609177	8.6	8
609190	10.6	8
609192	8.4	8
609194	8.4	8
609196	8.4	8
609201	8.4	8
609204	8.4	8
609209	8.4	8
609217	12.2	0
609219	8.4	8
609220	8.6	8
609221	8.4	8
609222	8.2	8
609333	10.6	8
609392	18.4	12
609410	6	8
609413	6.8	8
609421	6	8
609422	6	8
609434	12	10
609515	10.2	8
609516	6	8
609517	18.6	14
609518	12.6	12
609519	2.6	0
609522	6	6
609525	6.4	6
609527	6.8	6
609528	16.2	10
609540	10.6	8
609544	6.2	16
609657	8.64	10
609740	6.2	16
609799	18.4	10
609804	18.4	10
609864	12.4	4
609870	9	16
609875	9	16
609887	9	16
609895	2.4	4
609902	24	20
610100	8.8	14
610101	8.8	14
610669	8.4	14
610703	12.6	12
611150	4.2	4
611175	14.2	2
612238	10	8
612311	6.4	14
612394	8.8	14
612557	4.2	4
613779	8.6	12
613789	16.2	8
613790	12.6	10
